,playerid,web_name,element_type,now_cost,team,minutes_x,expected_goals.gw,expected_assists.gw,expected_goal_involvements.gw,expected_goals_conceded.gw,ExcludeDef,level_0,level_1,code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,stats,team_h_difficulty,team_a_difficulty,pulse_id,TeamID,OppTeam2,OppTeam,Teams.name,XGI_Weighted,XGC_Weighted,Minutes,AttackOpp_pergame,DefenceOpp_pergame
4253,166.0,Dewsbury-Hall,3.0,55.0,6.0,20.2,0.044,0.028000000000000004,0.072,0.292,N,Home,312,2444783,32,False,False,314,2025-04-12T14:00:00Z,0,False,False,10,,6,,[],2,4,116140,6,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.2279088,0.07586274509803921
4254,166.0,Dewsbury-Hall,3.0,55.0,6.0,20.2,0.044,0.028000000000000004,0.072,0.292,N,Home,264,2444737,27,False,False,268,2025-02-25T20:15:00Z,0,False,False,17,,6,,[],2,4,116094,6,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,0.27466559999999995,0.11992299465240641
4255,166.0,Dewsbury-Hall,3.0,55.0,6.0,20.2,0.044,0.028000000000000004,0.072,0.292,N,Away,258,2444722,26,False,False,252,2025-02-22T17:30:00Z,0,False,False,6,,2,,[],4,3,116078,6,2,2.0,Aston Villa,0.6079978234920542,2.46961410384,493.6666666666667,0.17781221547648,0.17753536445967982
4256,166.0,Dewsbury-Hall,3.0,55.0,6.0,20.2,0.044,0.028000000000000004,0.072,0.292,N,Away,355,2444825,36,False,False,356,2025-05-10T14:00:00Z,0,False,False,6,,15,,[],4,4,116182,6,15,15.0,Newcastle,0.7477088498937483,2.42858263284,448.6363636363636,0.17485794956447998,0.21833098416897448
4257,166.0,Dewsbury-Hall,3.0,55.0,6.0,20.2,0.044,0.028000000000000004,0.072,0.292,N,Away,300,2444771,31,False,False,302,2025-04-05T14:00:00Z,0,False,False,6,,4,,[],4,3,116128,6,4,4.0,Brentford,0.7565959888860022,2.694661391216,411.6666666666667,0.194015620167552,0.22092602875471262
4258,166.0,Dewsbury-Hall,3.0,55.0,6.0,20.2,0.044,0.028000000000000004,0.072,0.292,N,Home,364,2444834,37,False,False,365,2025-05-18T14:00:00Z,0,False,False,14,,6,,[],3,4,116191,6,14,14.0,Man Utd,0.7282564486174953,2.55009757006,411.1666666666667,0.18360702504432,0.2126508829963086
4259,166.0,Dewsbury-Hall,3.0,55.0,6.0,20.2,0.044,0.028000000000000004,0.072,0.292,N,Away,376,2444846,38,False,False,377,2025-05-25T15:00:00Z,0,False,False,6,,16,,[],4,4,116203,6,16,16.0,Nott'm Forest,0.6145076429096362,2.5013491688080003,448.27272727272725,0.180097140154176,0.17943623172961376
4260,166.0,Dewsbury-Hall,3.0,55.0,6.0,20.2,0.044,0.028000000000000004,0.072,0.292,N,Home,294,2444765,30,False,False,296,2025-04-02T18:45:00Z,0,False,False,18,,6,,[],3,4,116122,6,18,18.0,Spurs,0.6648180627662732,2.162345981824,411.6666666666667,0.15568891069132798,0.19412687432775177
4261,166.0,Dewsbury-Hall,3.0,55.0,6.0,20.2,0.044,0.028000000000000004,0.072,0.292,N,Home,344,2444814,35,False,False,345,2025-05-03T14:00:00Z,0,False,False,12,,6,,[],5,4,116171,6,12,12.0,Liverpool,2.0042346024247966,1.6238518165799998,690.2,0.11691733079375997,0.5852365039080406
4262,168.0,Enzo,3.0,47.0,6.0,72.0,0.14800000000000002,0.074,0.22199999999999998,1.2639999999999998,N,Home,277,2444742,28,False,False,273,2025-03-09T14:00:00Z,0,False,False,11,,6,,[],2,4,116099,6,11,11.0,Leicester,0.3367647058823529,3.0225999999999997,411.0,0.6710171999999999,0.425670588235294
4263,168.0,Enzo,3.0,47.0,6.0,72.0,0.14800000000000002,0.074,0.22199999999999998,1.2639999999999998,N,Home,333,2444803,34,False,False,334,2025-04-26T14:00:00Z,0,False,False,8,,6,,[],2,4,116160,6,8,8.0,Everton,0.6911578107146714,1.7584406645759998,493.3333333333333,0.3903738275358719,0.8736234727433445
4264,168.0,Enzo,3.0,47.0,6.0,72.0,0.14800000000000002,0.074,0.22199999999999998,1.2639999999999998,N,Away,286,2444751,29,False,False,281,2025-03-16T13:30:00Z,0,False,False,6,,1,,[],4,4,116107,6,1,1.0,Arsenal,0.8605699107051294,0.898801838828,444.54545454545456,0.19953400821981598,1.0877603671312834
4265,168.0,Enzo,3.0,47.0,6.0,72.0,0.14800000000000002,0.074,0.22199999999999998,1.2639999999999998,N,Away,324,2444794,33,False,False,325,2025-04-19T14:00:00Z,0,False,False,6,,9,,[],4,3,116151,6,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.194478450677088,0.9868780717441787
4266,168.0,Enzo,3.0,47.0,6.0,72.0,0.14800000000000002,0.074,0.22199999999999998,1.2639999999999998,N,Home,312,2444783,32,False,False,314,2025-04-12T14:00:00Z,0,False,False,10,,6,,[],2,4,116140,6,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.7027187999999999,0.3283921568627451
4267,168.0,Enzo,3.0,47.0,6.0,72.0,0.14800000000000002,0.074,0.22199999999999998,1.2639999999999998,N,Home,264,2444737,27,False,False,268,2025-02-25T20:15:00Z,0,False,False,17,,6,,[],2,4,116094,6,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,0.8468855999999998,0.51911871657754
4268,168.0,Enzo,3.0,47.0,6.0,72.0,0.14800000000000002,0.074,0.22199999999999998,1.2639999999999998,N,Away,258,2444722,26,False,False,252,2025-02-22T17:30:00Z,0,False,False,6,,2,,[],4,3,116078,6,2,2.0,Aston Villa,0.6079978234920542,2.46961410384,493.6666666666667,0.54825433105248,0.7685092488939564
4269,168.0,Enzo,3.0,47.0,6.0,72.0,0.14800000000000002,0.074,0.22199999999999998,1.2639999999999998,N,Away,355,2444825,36,False,False,356,2025-05-10T14:00:00Z,0,False,False,6,,15,,[],4,4,116182,6,15,15.0,Newcastle,0.7477088498937483,2.42858263284,448.6363636363636,0.5391453444904799,0.9451039862656977
4270,168.0,Enzo,3.0,47.0,6.0,72.0,0.14800000000000002,0.074,0.22199999999999998,1.2639999999999998,N,Away,300,2444771,31,False,False,302,2025-04-05T14:00:00Z,0,False,False,6,,4,,[],4,3,116128,6,4,4.0,Brentford,0.7565959888860022,2.694661391216,411.6666666666667,0.5982148288499519,0.9563373299519067
4271,168.0,Enzo,3.0,47.0,6.0,72.0,0.14800000000000002,0.074,0.22199999999999998,1.2639999999999998,N,Home,364,2444834,37,False,False,365,2025-05-18T14:00:00Z,0,False,False,14,,6,,[],3,4,116191,6,14,14.0,Man Utd,0.7282564486174953,2.55009757006,411.1666666666667,0.5661216605533199,0.9205161510525138
4272,168.0,Enzo,3.0,47.0,6.0,72.0,0.14800000000000002,0.074,0.22199999999999998,1.2639999999999998,N,Away,376,2444846,38,False,False,377,2025-05-25T15:00:00Z,0,False,False,6,,16,,[],4,4,116203,6,16,16.0,Nott'm Forest,0.6145076429096362,2.5013491688080003,448.27272727272725,0.555299515475376,0.77673766063778
4273,168.0,Enzo,3.0,47.0,6.0,72.0,0.14800000000000002,0.074,0.22199999999999998,1.2639999999999998,N,Home,294,2444765,30,False,False,296,2025-04-02T18:45:00Z,0,False,False,18,,6,,[],3,4,116122,6,18,18.0,Spurs,0.6648180627662732,2.162345981824,411.6666666666667,0.480040807964928,0.8403300313365691
4274,168.0,Enzo,3.0,47.0,6.0,72.0,0.14800000000000002,0.074,0.22199999999999998,1.2639999999999998,N,Home,344,2444814,35,False,False,345,2025-05-03T14:00:00Z,0,False,False,12,,6,,[],5,4,116171,6,12,12.0,Liverpool,2.0042346024247966,1.6238518165799998,690.2,0.3604951032807599,2.5333525374649426
4275,169.0,Gallagher,3.0,59.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,277,2444742,28,False,False,273,2025-03-09T14:00:00Z,0,False,False,11,,6,,[],2,4,116099,6,11,11.0,Leicester,0.3367647058823529,3.0225999999999997,411.0,0.0,0.0
4276,169.0,Gallagher,3.0,59.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,333,2444803,34,False,False,334,2025-04-26T14:00:00Z,0,False,False,8,,6,,[],2,4,116160,6,8,8.0,Everton,0.6911578107146714,1.7584406645759998,493.3333333333333,0.0,0.0
4277,169.0,Gallagher,3.0,59.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,286,2444751,29,False,False,281,2025-03-16T13:30:00Z,0,False,False,6,,1,,[],4,4,116107,6,1,1.0,Arsenal,0.8605699107051294,0.898801838828,444.54545454545456,0.0,0.0
4278,169.0,Gallagher,3.0,59.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,324,2444794,33,False,False,325,2025-04-19T14:00:00Z,0,False,False,6,,9,,[],4,3,116151,6,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.0,0.0
4279,169.0,Gallagher,3.0,59.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,312,2444783,32,False,False,314,2025-04-12T14:00:00Z,0,False,False,10,,6,,[],2,4,116140,6,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.0,0.0
4280,169.0,Gallagher,3.0,59.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,264,2444737,27,False,False,268,2025-02-25T20:15:00Z,0,False,False,17,,6,,[],2,4,116094,6,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,0.0,0.0
4281,169.0,Gallagher,3.0,59.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,258,2444722,26,False,False,252,2025-02-22T17:30:00Z,0,False,False,6,,2,,[],4,3,116078,6,2,2.0,Aston Villa,0.6079978234920542,2.46961410384,493.6666666666667,0.0,0.0
4282,169.0,Gallagher,3.0,59.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,355,2444825,36,False,False,356,2025-05-10T14:00:00Z,0,False,False,6,,15,,[],4,4,116182,6,15,15.0,Newcastle,0.7477088498937483,2.42858263284,448.6363636363636,0.0,0.0
4283,169.0,Gallagher,3.0,59.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,300,2444771,31,False,False,302,2025-04-05T14:00:00Z,0,False,False,6,,4,,[],4,3,116128,6,4,4.0,Brentford,0.7565959888860022,2.694661391216,411.6666666666667,0.0,0.0
4284,169.0,Gallagher,3.0,59.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,364,2444834,37,False,False,365,2025-05-18T14:00:00Z,0,False,False,14,,6,,[],3,4,116191,6,14,14.0,Man Utd,0.7282564486174953,2.55009757006,411.1666666666667,0.0,0.0
4285,169.0,Gallagher,3.0,59.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,376,2444846,38,False,False,377,2025-05-25T15:00:00Z,0,False,False,6,,16,,[],4,4,116203,6,16,16.0,Nott'm Forest,0.6145076429096362,2.5013491688080003,448.27272727272725,0.0,0.0
4286,169.0,Gallagher,3.0,59.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,294,2444765,30,False,False,296,2025-04-02T18:45:00Z,0,False,False,18,,6,,[],3,4,116122,6,18,18.0,Spurs,0.6648180627662732,2.162345981824,411.6666666666667,0.0,0.0
4287,169.0,Gallagher,3.0,59.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,344,2444814,35,False,False,345,2025-05-03T14:00:00Z,0,False,False,12,,6,,[],5,4,116171,6,12,12.0,Liverpool,2.0042346024247966,1.6238518165799998,690.2,0.0,0.0
4288,173.0,Kellyman,3.0,43.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,277,2444742,28,False,False,273,2025-03-09T14:00:00Z,0,False,False,11,,6,,[],2,4,116099,6,11,11.0,Leicester,0.3367647058823529,3.0225999999999997,411.0,0.0,0.0
4289,173.0,Kellyman,3.0,43.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,333,2444803,34,False,False,334,2025-04-26T14:00:00Z,0,False,False,8,,6,,[],2,4,116160,6,8,8.0,Everton,0.6911578107146714,1.7584406645759998,493.3333333333333,0.0,0.0
4290,173.0,Kellyman,3.0,43.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,286,2444751,29,False,False,281,2025-03-16T13:30:00Z,0,False,False,6,,1,,[],4,4,116107,6,1,1.0,Arsenal,0.8605699107051294,0.898801838828,444.54545454545456,0.0,0.0
4291,173.0,Kellyman,3.0,43.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,324,2444794,33,False,False,325,2025-04-19T14:00:00Z,0,False,False,6,,9,,[],4,3,116151,6,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.0,0.0
4292,173.0,Kellyman,3.0,43.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,312,2444783,32,False,False,314,2025-04-12T14:00:00Z,0,False,False,10,,6,,[],2,4,116140,6,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.0,0.0
4293,173.0,Kellyman,3.0,43.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,264,2444737,27,False,False,268,2025-02-25T20:15:00Z,0,False,False,17,,6,,[],2,4,116094,6,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,0.0,0.0
4294,173.0,Kellyman,3.0,43.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,258,2444722,26,False,False,252,2025-02-22T17:30:00Z,0,False,False,6,,2,,[],4,3,116078,6,2,2.0,Aston Villa,0.6079978234920542,2.46961410384,493.6666666666667,0.0,0.0
4295,173.0,Kellyman,3.0,43.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,355,2444825,36,False,False,356,2025-05-10T14:00:00Z,0,False,False,6,,15,,[],4,4,116182,6,15,15.0,Newcastle,0.7477088498937483,2.42858263284,448.6363636363636,0.0,0.0
4296,173.0,Kellyman,3.0,43.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,300,2444771,31,False,False,302,2025-04-05T14:00:00Z,0,False,False,6,,4,,[],4,3,116128,6,4,4.0,Brentford,0.7565959888860022,2.694661391216,411.6666666666667,0.0,0.0
4297,173.0,Kellyman,3.0,43.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,364,2444834,37,False,False,365,2025-05-18T14:00:00Z,0,False,False,14,,6,,[],3,4,116191,6,14,14.0,Man Utd,0.7282564486174953,2.55009757006,411.1666666666667,0.0,0.0
4298,173.0,Kellyman,3.0,43.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,376,2444846,38,False,False,377,2025-05-25T15:00:00Z,0,False,False,6,,16,,[],4,4,116203,6,16,16.0,Nott'm Forest,0.6145076429096362,2.5013491688080003,448.27272727272725,0.0,0.0
4299,173.0,Kellyman,3.0,43.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,294,2444765,30,False,False,296,2025-04-02T18:45:00Z,0,False,False,18,,6,,[],3,4,116122,6,18,18.0,Spurs,0.6648180627662732,2.162345981824,411.6666666666667,0.0,0.0
4300,173.0,Kellyman,3.0,43.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,344,2444814,35,False,False,345,2025-05-03T14:00:00Z,0,False,False,12,,6,,[],5,4,116171,6,12,12.0,Liverpool,2.0042346024247966,1.6238518165799998,690.2,0.0,0.0
4301,174.0,Lavia,3.0,45.0,6.0,11.0,0.0,0.002,0.002,0.194,N,Home,277,2444742,28,False,False,273,2025-03-09T14:00:00Z,0,False,False,11,,6,,[],2,4,116099,6,11,11.0,Leicester,0.3367647058823529,3.0225999999999997,411.0,0.0060452,0.06533235294117647
4302,174.0,Lavia,3.0,45.0,6.0,11.0,0.0,0.002,0.002,0.194,N,Home,333,2444803,34,False,False,334,2025-04-26T14:00:00Z,0,False,False,8,,6,,[],2,4,116160,6,8,8.0,Everton,0.6911578107146714,1.7584406645759998,493.3333333333333,0.003516881329152,0.13408461527864626
4303,174.0,Lavia,3.0,45.0,6.0,11.0,0.0,0.002,0.002,0.194,N,Away,286,2444751,29,False,False,281,2025-03-16T13:30:00Z,0,False,False,6,,1,,[],4,4,116107,6,1,1.0,Arsenal,0.8605699107051294,0.898801838828,444.54545454545456,0.0017976036776560002,0.16695056267679512
4304,174.0,Lavia,3.0,45.0,6.0,11.0,0.0,0.002,0.002,0.194,N,Away,324,2444794,33,False,False,325,2025-04-19T14:00:00Z,0,False,False,6,,9,,[],4,3,116151,6,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.0017520581142080002,0.1514670458214958
4305,174.0,Lavia,3.0,45.0,6.0,11.0,0.0,0.002,0.002,0.194,N,Home,312,2444783,32,False,False,314,2025-04-12T14:00:00Z,0,False,False,10,,6,,[],2,4,116140,6,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.0063308,0.05040196078431373
4306,174.0,Lavia,3.0,45.0,6.0,11.0,0.0,0.002,0.002,0.194,N,Home,264,2444737,27,False,False,268,2025-02-25T20:15:00Z,0,False,False,17,,6,,[],2,4,116094,6,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,0.007629599999999999,0.07967486631016044
4307,174.0,Lavia,3.0,45.0,6.0,11.0,0.0,0.002,0.002,0.194,N,Away,258,2444722,26,False,False,252,2025-02-22T17:30:00Z,0,False,False,6,,2,,[],4,3,116078,6,2,2.0,Aston Villa,0.6079978234920542,2.46961410384,493.6666666666667,0.00493922820768,0.11795157775745853
4308,174.0,Lavia,3.0,45.0,6.0,11.0,0.0,0.002,0.002,0.194,N,Away,355,2444825,36,False,False,356,2025-05-10T14:00:00Z,0,False,False,6,,15,,[],4,4,116182,6,15,15.0,Newcastle,0.7477088498937483,2.42858263284,448.6363636363636,0.00485716526568,0.14505551687938717
4309,174.0,Lavia,3.0,45.0,6.0,11.0,0.0,0.002,0.002,0.194,N,Away,300,2444771,31,False,False,302,2025-04-05T14:00:00Z,0,False,False,6,,4,,[],4,3,116128,6,4,4.0,Brentford,0.7565959888860022,2.694661391216,411.6666666666667,0.0053893227824320005,0.14677962184388443
4310,174.0,Lavia,3.0,45.0,6.0,11.0,0.0,0.002,0.002,0.194,N,Home,364,2444834,37,False,False,365,2025-05-18T14:00:00Z,0,False,False,14,,6,,[],3,4,116191,6,14,14.0,Man Utd,0.7282564486174953,2.55009757006,411.1666666666667,0.005100195140120001,0.14128175103179408
4311,174.0,Lavia,3.0,45.0,6.0,11.0,0.0,0.002,0.002,0.194,N,Away,376,2444846,38,False,False,377,2025-05-25T15:00:00Z,0,False,False,6,,16,,[],4,4,116203,6,16,16.0,Nott'm Forest,0.6145076429096362,2.5013491688080003,448.27272727272725,0.005002698337616001,0.11921448272446943
4312,174.0,Lavia,3.0,45.0,6.0,11.0,0.0,0.002,0.002,0.194,N,Home,294,2444765,30,False,False,296,2025-04-02T18:45:00Z,0,False,False,18,,6,,[],3,4,116122,6,18,18.0,Spurs,0.6648180627662732,2.162345981824,411.6666666666667,0.004324691963648,0.12897470417665702
4313,174.0,Lavia,3.0,45.0,6.0,11.0,0.0,0.002,0.002,0.194,N,Home,344,2444814,35,False,False,345,2025-05-03T14:00:00Z,0,False,False,12,,6,,[],5,4,116171,6,12,12.0,Liverpool,2.0042346024247966,1.6238518165799998,690.2,0.0032477036331599995,0.38882151287041056
4314,175.0,Lukaku,4.0,63.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,277,2444742,28,False,False,273,2025-03-09T14:00:00Z,0,False,False,11,,6,,[],2,4,116099,6,11,11.0,Leicester,0.3367647058823529,3.0225999999999997,411.0,0.0,0.0
4315,175.0,Lukaku,4.0,63.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,333,2444803,34,False,False,334,2025-04-26T14:00:00Z,0,False,False,8,,6,,[],2,4,116160,6,8,8.0,Everton,0.6911578107146714,1.7584406645759998,493.3333333333333,0.0,0.0
4316,175.0,Lukaku,4.0,63.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,286,2444751,29,False,False,281,2025-03-16T13:30:00Z,0,False,False,6,,1,,[],4,4,116107,6,1,1.0,Arsenal,0.8605699107051294,0.898801838828,444.54545454545456,0.0,0.0
4317,175.0,Lukaku,4.0,63.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,324,2444794,33,False,False,325,2025-04-19T14:00:00Z,0,False,False,6,,9,,[],4,3,116151,6,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.0,0.0
4318,175.0,Lukaku,4.0,63.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,312,2444783,32,False,False,314,2025-04-12T14:00:00Z,0,False,False,10,,6,,[],2,4,116140,6,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.0,0.0
4319,175.0,Lukaku,4.0,63.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,264,2444737,27,False,False,268,2025-02-25T20:15:00Z,0,False,False,17,,6,,[],2,4,116094,6,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,0.0,0.0
4320,175.0,Lukaku,4.0,63.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,258,2444722,26,False,False,252,2025-02-22T17:30:00Z,0,False,False,6,,2,,[],4,3,116078,6,2,2.0,Aston Villa,0.6079978234920542,2.46961410384,493.6666666666667,0.0,0.0
4321,175.0,Lukaku,4.0,63.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,355,2444825,36,False,False,356,2025-05-10T14:00:00Z,0,False,False,6,,15,,[],4,4,116182,6,15,15.0,Newcastle,0.7477088498937483,2.42858263284,448.6363636363636,0.0,0.0
4322,175.0,Lukaku,4.0,63.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,300,2444771,31,False,False,302,2025-04-05T14:00:00Z,0,False,False,6,,4,,[],4,3,116128,6,4,4.0,Brentford,0.7565959888860022,2.694661391216,411.6666666666667,0.0,0.0
4323,175.0,Lukaku,4.0,63.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,364,2444834,37,False,False,365,2025-05-18T14:00:00Z,0,False,False,14,,6,,[],3,4,116191,6,14,14.0,Man Utd,0.7282564486174953,2.55009757006,411.1666666666667,0.0,0.0
4324,175.0,Lukaku,4.0,63.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,376,2444846,38,False,False,377,2025-05-25T15:00:00Z,0,False,False,6,,16,,[],4,4,116203,6,16,16.0,Nott'm Forest,0.6145076429096362,2.5013491688080003,448.27272727272725,0.0,0.0
4325,175.0,Lukaku,4.0,63.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,294,2444765,30,False,False,296,2025-04-02T18:45:00Z,0,False,False,18,,6,,[],3,4,116122,6,18,18.0,Spurs,0.6648180627662732,2.162345981824,411.6666666666667,0.0,0.0
4326,175.0,Lukaku,4.0,63.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,344,2444814,35,False,False,345,2025-05-03T14:00:00Z,0,False,False,12,,6,,[],5,4,116171,6,12,12.0,Liverpool,2.0042346024247966,1.6238518165799998,690.2,0.0,0.0
4327,177.0,Madueke,3.0,61.0,6.0,66.6,0.48,0.176,0.6559999999999999,0.96,N,Home,277,2444742,28,False,False,273,2025-03-09T14:00:00Z,0,False,False,11,,6,,[],2,4,116099,6,11,11.0,Leicester,0.3367647058823529,3.0225999999999997,411.0,1.9828255999999995,0.3232941176470588
4328,177.0,Madueke,3.0,61.0,6.0,66.6,0.48,0.176,0.6559999999999999,0.96,N,Home,333,2444803,34,False,False,334,2025-04-26T14:00:00Z,0,False,False,8,,6,,[],2,4,116160,6,8,8.0,Everton,0.6911578107146714,1.7584406645759998,493.3333333333333,1.1535370759618557,0.6635114982860846
4329,177.0,Madueke,3.0,61.0,6.0,66.6,0.48,0.176,0.6559999999999999,0.96,N,Away,286,2444751,29,False,False,281,2025-03-16T13:30:00Z,0,False,False,6,,1,,[],4,4,116107,6,1,1.0,Arsenal,0.8605699107051294,0.898801838828,444.54545454545456,0.5896140062711679,0.8261471142769242
4330,177.0,Madueke,3.0,61.0,6.0,66.6,0.48,0.176,0.6559999999999999,0.96,N,Away,324,2444794,33,False,False,325,2025-04-19T14:00:00Z,0,False,False,6,,9,,[],4,3,116151,6,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.574675061460224,0.7495276494259586
4331,177.0,Madueke,3.0,61.0,6.0,66.6,0.48,0.176,0.6559999999999999,0.96,N,Home,312,2444783,32,False,False,314,2025-04-12T14:00:00Z,0,False,False,10,,6,,[],2,4,116140,6,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,2.0765024,0.24941176470588236
4332,177.0,Madueke,3.0,61.0,6.0,66.6,0.48,0.176,0.6559999999999999,0.96,N,Home,264,2444737,27,False,False,268,2025-02-25T20:15:00Z,0,False,False,17,,6,,[],2,4,116094,6,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,2.5025087999999993,0.3942673796791444
4333,177.0,Madueke,3.0,61.0,6.0,66.6,0.48,0.176,0.6559999999999999,0.96,N,Away,258,2444722,26,False,False,252,2025-02-22T17:30:00Z,0,False,False,6,,2,,[],4,3,116078,6,2,2.0,Aston Villa,0.6079978234920542,2.46961410384,493.6666666666667,1.6200668521190398,0.5836779105523721
4334,177.0,Madueke,3.0,61.0,6.0,66.6,0.48,0.176,0.6559999999999999,0.96,N,Away,355,2444825,36,False,False,356,2025-05-10T14:00:00Z,0,False,False,6,,15,,[],4,4,116182,6,15,15.0,Newcastle,0.7477088498937483,2.42858263284,448.6363636363636,1.5931502071430397,0.7178004958979983
4335,177.0,Madueke,3.0,61.0,6.0,66.6,0.48,0.176,0.6559999999999999,0.96,N,Away,300,2444771,31,False,False,302,2025-04-05T14:00:00Z,0,False,False,6,,4,,[],4,3,116128,6,4,4.0,Brentford,0.7565959888860022,2.694661391216,411.6666666666667,1.7676978726376957,0.7263321493305621
4336,177.0,Madueke,3.0,61.0,6.0,66.6,0.48,0.176,0.6559999999999999,0.96,N,Home,364,2444834,37,False,False,365,2025-05-18T14:00:00Z,0,False,False,14,,6,,[],3,4,116191,6,14,14.0,Man Utd,0.7282564486174953,2.55009757006,411.1666666666667,1.6728640059593598,0.6991261906727955
4337,177.0,Madueke,3.0,61.0,6.0,66.6,0.48,0.176,0.6559999999999999,0.96,N,Away,376,2444846,38,False,False,377,2025-05-25T15:00:00Z,0,False,False,6,,16,,[],4,4,116203,6,16,16.0,Nott'm Forest,0.6145076429096362,2.5013491688080003,448.27272727272725,1.640885054738048,0.5899273371932507
4338,177.0,Madueke,3.0,61.0,6.0,66.6,0.48,0.176,0.6559999999999999,0.96,N,Home,294,2444765,30,False,False,296,2025-04-02T18:45:00Z,0,False,False,18,,6,,[],3,4,116122,6,18,18.0,Spurs,0.6648180627662732,2.162345981824,411.6666666666667,1.418498964076544,0.6382253402556223
4339,177.0,Madueke,3.0,61.0,6.0,66.6,0.48,0.176,0.6559999999999999,0.96,N,Home,344,2444814,35,False,False,345,2025-05-03T14:00:00Z,0,False,False,12,,6,,[],5,4,116171,6,12,12.0,Liverpool,2.0042346024247966,1.6238518165799998,690.2,1.0652467916764796,1.9240652183278046
4340,178.0,Marc Guiu,4.0,47.0,6.0,7.6,0.0,0.004,0.004,0.186,N,Home,277,2444742,28,False,False,273,2025-03-09T14:00:00Z,0,False,False,11,,6,,[],2,4,116099,6,11,11.0,Leicester,0.3367647058823529,3.0225999999999997,411.0,0.0120904,0.06263823529411765
4341,178.0,Marc Guiu,4.0,47.0,6.0,7.6,0.0,0.004,0.004,0.186,N,Home,333,2444803,34,False,False,334,2025-04-26T14:00:00Z,0,False,False,8,,6,,[],2,4,116160,6,8,8.0,Everton,0.6911578107146714,1.7584406645759998,493.3333333333333,0.007033762658304,0.12855535279292887
